image_path,shape_count
./CircSqrTri_WonB/CircSqrTri_WonB_232,9
./CircSqrTri_WonB/CircSqrTri_WonB_233,8
./CircSqrTri_WonB/CircSqrTri_WonB_234,9
./CircSqrTri_WonB/CircSqrTri_WonB_235,9
./CircSqrTri_WonB/CircSqrTri_WonB_236,7
./CircSqrTri_WonB/CircSqrTri_WonB_237,10
./CircSqrTri_WonB/CircSqrTri_WonB_238,10
./CircSqrTri_WonB/CircSqrTri_WonB_239,10
./CircSqrTri_WonB/CircSqrTri_WonB_240,8
./CircSqrTri_WonB/CircSqrTri_WonB_241,8
./CircSqrTri_WonB/CircSqrTri_WonB_242,10
./CircSqrTri_WonB/CircSqrTri_WonB_243,6
./CircSqrTri_WonB/CircSqrTri_WonB_244,8
./CircSqrTri_WonB/CircSqrTri_WonB_245,3
./CircSqrTri_WonB/CircSqrTri_WonB_246,6
./CircSqrTri_WonB/CircSqrTri_WonB_247,3
./CircSqrTri_WonB/CircSqrTri_WonB_248,3
./CircSqrTri_WonB/CircSqrTri_WonB_249,7
./CircSqrTri_WonB/CircSqrTri_WonB_250,9
./CircSqrTri_WonB/CircSqrTri_WonB_251,2
./CircSqrTri_WonB/CircSqrTri_WonB_252,4
./CircSqrTri_WonB/CircSqrTri_WonB_253,3
./CircSqrTri_WonB/CircSqrTri_WonB_254,8
./CircSqrTri_WonB/CircSqrTri_WonB_255,4
./CircSqrTri_WonB/CircSqrTri_WonB_256,7
./CircSqrTri_WonB/CircSqrTri_WonB_257,9
./CircSqrTri_WonB/CircSqrTri_WonB_258,5
./CircSqrTri_WonB/CircSqrTri_WonB_259,8
./CircSqrTri_WonB/CircSqrTri_WonB_260,4
./CircSqrTri_WonB/CircSqrTri_WonB_261,3
./CircSqrTri_WonB/CircSqrTri_WonB_262,8
./CircSqrTri_WonB/CircSqrTri_WonB_263,6
./CircSqrTri_WonB/CircSqrTri_WonB_264,3
./CircSqrTri_WonB/CircSqrTri_WonB_265,5
./CircSqrTri_WonB/CircSqrTri_WonB_266,10
./CircSqrTri_WonB/CircSqrTri_WonB_267,2
./CircSqrTri_WonB/CircSqrTri_WonB_268,6
./CircSqrTri_WonB/CircSqrTri_WonB_269,7
./CircSqrTri_WonB/CircSqrTri_WonB_270,7
./CircSqrTri_WonB/CircSqrTri_WonB_271,10
./CircSqrTri_WonB/CircSqrTri_WonB_272,9
./CircSqrTri_WonB/CircSqrTri_WonB_273,10
./CircSqrTri_WonB/CircSqrTri_WonB_274,10
./CircSqrTri_WonB/CircSqrTri_WonB_275,9
./CircSqrTri_WonB/CircSqrTri_WonB_276,10
./CircSqrTri_WonB/CircSqrTri_WonB_277,4
./CircSqrTri_WonB/CircSqrTri_WonB_278,8
./CircSqrTri_WonB/CircSqrTri_WonB_279,4
./CircSqrTri_WonB/CircSqrTri_WonB_280,5
./CircSqrTri_WonB/CircSqrTri_WonB_281,3
./CircSqrTri_WonB/CircSqrTri_WonB_282,6
./CircSqrTri_WonB/CircSqrTri_WonB_283,3
./CircSqrTri_WonB/CircSqrTri_WonB_284,9
./CircSqrTri_WonB/CircSqrTri_WonB_285,3
./CircSqrTri_WonB/CircSqrTri_WonB_286,4
./CircSqrTri_WonB/CircSqrTri_WonB_287,5
./CircSqrTri_WonB/CircSqrTri_WonB_288,4
./CircSqrTri_WonB/CircSqrTri_WonB_289,7
./CircSqrTri_WonB/CircSqrTri_WonB_290,3
./CircSqrTri_WonB/CircSqrTri_WonB_291,4
./CircSqrTri_WonB/CircSqrTri_WonB_292,3
./CircSqrTri_WonB/CircSqrTri_WonB_293,3
./CircSqrTri_WonB/CircSqrTri_WonB_294,3
./CircSqrTri_WonB/CircSqrTri_WonB_295,4
./CircSqrTri_WonB/CircSqrTri_WonB_296,4
./CircSqrTri_WonB/CircSqrTri_WonB_297,10
./CircSqrTri_WonB/CircSqrTri_WonB_298,5
./CircSqrTri_WonB/CircSqrTri_WonB_299,2
./CircSqrTri_WonB/CircSqrTri_WonB_300,8
./CircSqrTri_WonB/CircSqrTri_WonB_301,10
./CircSqrTri_WonB/CircSqrTri_WonB_302,6
./CircSqrTri_WonB/CircSqrTri_WonB_303,10
./CircSqrTri_WonB/CircSqrTri_WonB_304,4
./CircSqrTri_WonB/CircSqrTri_WonB_305,8
./CircSqrTri_WonB/CircSqrTri_WonB_306,3
./CircSqrTri_WonB/CircSqrTri_WonB_307,5
./CircSqrTri_WonB/CircSqrTri_WonB_308,6
./CircSqrTri_WonB/CircSqrTri_WonB_309,4
./CircSqrTri_WonB/CircSqrTri_WonB_310,6
./CircSqrTri_WonB/CircSqrTri_WonB_311,10
./CircSqrTri_WonB/CircSqrTri_WonB_312,8
./CircSqrTri_WonB/CircSqrTri_WonB_313,9
./CircSqrTri_WonB/CircSqrTri_WonB_314,2
./CircSqrTri_WonB/CircSqrTri_WonB_315,6
./CircSqrTri_WonB/CircSqrTri_WonB_316,2
./CircSqrTri_WonB/CircSqrTri_WonB_317,4
./CircSqrTri_WonB/CircSqrTri_WonB_318,6
./CircSqrTri_WonB/CircSqrTri_WonB_319,10
./CircSqrTri_WonB/CircSqrTri_WonB_320,1
./CircSqrTri_WonB/CircSqrTri_WonB_321,9
./CircSqrTri_WonB/CircSqrTri_WonB_322,5
./CircSqrTri_WonB/CircSqrTri_WonB_323,7
./CircSqrTri_WonB/CircSqrTri_WonB_324,4
./CircSqrTri_WonB/CircSqrTri_WonB_325,8
./CircSqrTri_WonB/CircSqrTri_WonB_326,6
./CircSqrTri_WonB/CircSqrTri_WonB_327,10
./CircSqrTri_WonB/CircSqrTri_WonB_328,3
./CircSqrTri_WonB/CircSqrTri_WonB_329,3
./CircSqrTri_WonB/CircSqrTri_WonB_330,6
./CircSqrTri_WonB/CircSqrTri_WonB_331,9
./CircSqrTri_WonB/CircSqrTri_WonB_332,8
./CircSqrTri_WonB/CircSqrTri_WonB_333,8
./CircSqrTri_WonB/CircSqrTri_WonB_334,2
./CircSqrTri_WonB/CircSqrTri_WonB_335,10
./CircSqrTri_WonB/CircSqrTri_WonB_336,7
./CircSqrTri_WonB/CircSqrTri_WonB_337,7
./CircSqrTri_WonB/CircSqrTri_WonB_338,3
./CircSqrTri_WonB/CircSqrTri_WonB_339,7
./CircSqrTri_WonB/CircSqrTri_WonB_340,4
./CircSqrTri_WonB/CircSqrTri_WonB_341,10
./CircSqrTri_WonB/CircSqrTri_WonB_342,5
./CircSqrTri_WonB/CircSqrTri_WonB_343,2
./CircSqrTri_WonB/CircSqrTri_WonB_344,4
./CircSqrTri_WonB/CircSqrTri_WonB_345,7
./CircSqrTri_WonB/CircSqrTri_WonB_346,10
./CircSqrTri_WonB/CircSqrTri_WonB_347,8
./CircSqrTri_WonB/CircSqrTri_WonB_348,4
./CircSqrTri_WonB/CircSqrTri_WonB_349,6
./CircSqrTri_WonB/CircSqrTri_WonB_350,2
./CircSqrTri_WonB/CircSqrTri_WonB_351,3
./CircSqrTri_WonB/CircSqrTri_WonB_352,7
./CircSqrTri_WonB/CircSqrTri_WonB_353,8
./CircSqrTri_WonB/CircSqrTri_WonB_354,8
./CircSqrTri_WonB/CircSqrTri_WonB_355,7
./CircSqrTri_WonB/CircSqrTri_WonB_356,5
./CircSqrTri_WonB/CircSqrTri_WonB_357,4
./CircSqrTri_WonB/CircSqrTri_WonB_358,7
./CircSqrTri_WonB/CircSqrTri_WonB_359,9
./CircSqrTri_WonB/CircSqrTri_WonB_360,2
./CircSqrTri_WonB/CircSqrTri_WonB_361,10
./CircSqrTri_WonB/CircSqrTri_WonB_362,3
./CircSqrTri_WonB/CircSqrTri_WonB_363,9
./CircSqrTri_WonB/CircSqrTri_WonB_364,3
./CircSqrTri_WonB/CircSqrTri_WonB_365,8
./CircSqrTri_WonB/CircSqrTri_WonB_366,8
./CircSqrTri_WonB/CircSqrTri_WonB_367,4
./CircSqrTri_WonB/CircSqrTri_WonB_368,10
./CircSqrTri_WonB/CircSqrTri_WonB_369,8
./CircSqrTri_WonB/CircSqrTri_WonB_370,10
./CircSqrTri_WonB/CircSqrTri_WonB_371,6
./CircSqrTri_WonB/CircSqrTri_WonB_372,5
./CircSqrTri_WonB/CircSqrTri_WonB_373,8
./CircSqrTri_WonB/CircSqrTri_WonB_374,4
./CircSqrTri_WonB/CircSqrTri_WonB_375,2
./CircSqrTri_WonB/CircSqrTri_WonB_376,9
./CircSqrTri_WonB/CircSqrTri_WonB_377,7
./CircSqrTri_WonB/CircSqrTri_WonB_378,5
./CircSqrTri_WonB/CircSqrTri_WonB_379,3
./CircSqrTri_WonB/CircSqrTri_WonB_380,6
./CircSqrTri_WonB/CircSqrTri_WonB_381,4
./CircSqrTri_WonB/CircSqrTri_WonB_382,2
./CircSqrTri_WonB/CircSqrTri_WonB_383,8
./CircSqrTri_WonB/CircSqrTri_WonB_384,10
./CircSqrTri_WonB/CircSqrTri_WonB_385,3
./CircSqrTri_WonB/CircSqrTri_WonB_386,4
./CircSqrTri_WonB/CircSqrTri_WonB_387,10
./CircSqrTri_WonB/CircSqrTri_WonB_388,6
./CircSqrTri_WonB/CircSqrTri_WonB_389,5
./CircSqrTri_WonB/CircSqrTri_WonB_390,7
./CircSqrTri_WonB/CircSqrTri_WonB_391,4
./CircSqrTri_WonB/CircSqrTri_WonB_392,1
./CircSqrTri_WonB/CircSqrTri_WonB_393,6
./CircSqrTri_WonB/CircSqrTri_WonB_394,5
./CircSqrTri_WonB/CircSqrTri_WonB_395,4
./CircSqrTri_WonB/CircSqrTri_WonB_396,2
./CircSqrTri_WonB/CircSqrTri_WonB_397,8
./CircSqrTri_WonB/CircSqrTri_WonB_398,10
./CircSqrTri_WonB/CircSqrTri_WonB_399,4
./CircSqrTri_WonB/CircSqrTri_WonB_400,3
./CircSqrTri_WonB/CircSqrTri_WonB_401,2
./CircSqrTri_WonB/CircSqrTri_WonB_402,4
./CircSqrTri_WonB/CircSqrTri_WonB_403,6
./CircSqrTri_WonB/CircSqrTri_WonB_404,10
./CircSqrTri_WonB/CircSqrTri_WonB_405,5
./CircSqrTri_WonB/CircSqrTri_WonB_406,10
./CircSqrTri_WonB/CircSqrTri_WonB_407,3
./CircSqrTri_WonB/CircSqrTri_WonB_408,5
./CircSqrTri_WonB/CircSqrTri_WonB_409,8
./CircSqrTri_WonB/CircSqrTri_WonB_410,10
./CircSqrTri_WonB/CircSqrTri_WonB_411,9
./CircSqrTri_WonB/CircSqrTri_WonB_412,7
./CircSqrTri_WonB/CircSqrTri_WonB_413,5
./CircSqrTri_WonB/CircSqrTri_WonB_414,10
./CircSqrTri_WonB/CircSqrTri_WonB_415,8
./CircSqrTri_WonB/CircSqrTri_WonB_416,7
./CircSqrTri_WonB/CircSqrTri_WonB_417,5
./CircSqrTri_WonB/CircSqrTri_WonB_418,2
./CircSqrTri_WonB/CircSqrTri_WonB_419,5
./CircSqrTri_WonB/CircSqrTri_WonB_420,5
./CircSqrTri_WonB/CircSqrTri_WonB_421,10
./CircSqrTri_WonB/CircSqrTri_WonB_422,7
./CircSqrTri_WonB/CircSqrTri_WonB_423,4
./CircSqrTri_WonB/CircSqrTri_WonB_424,9
./CircSqrTri_WonB/CircSqrTri_WonB_425,8
./CircSqrTri_WonB/CircSqrTri_WonB_426,5
./CircSqrTri_WonB/CircSqrTri_WonB_427,4
./CircSqrTri_WonB/CircSqrTri_WonB_428,2
./CircSqrTri_WonB/CircSqrTri_WonB_429,8
./CircSqrTri_WonB/CircSqrTri_WonB_430,5
./CircSqrTri_WonB/CircSqrTri_WonB_431,4
./CircSqrTri_WonB/CircSqrTri_WonB_432,5
./CircSqrTri_WonB/CircSqrTri_WonB_433,2
./CircSqrTri_WonB/CircSqrTri_WonB_434,2
./CircSqrTri_WonB/CircSqrTri_WonB_435,7
./CircSqrTri_WonB/CircSqrTri_WonB_436,4
./CircSqrTri_WonB/CircSqrTri_WonB_437,7
./CircSqrTri_WonB/CircSqrTri_WonB_438,8
./CircSqrTri_WonB/CircSqrTri_WonB_439,1
./CircSqrTri_WonB/CircSqrTri_WonB_440,5
./CircSqrTri_WonB/CircSqrTri_WonB_441,2
./CircSqrTri_WonB/CircSqrTri_WonB_442,8
./CircSqrTri_WonB/CircSqrTri_WonB_443,3
./CircSqrTri_WonB/CircSqrTri_WonB_444,2
./CircSqrTri_WonB/CircSqrTri_WonB_445,4
./CircSqrTri_WonB/CircSqrTri_WonB_446,8
./CircSqrTri_WonB/CircSqrTri_WonB_447,3
./CircSqrTri_WonB/CircSqrTri_WonB_448,6
./CircSqrTri_WonB/CircSqrTri_WonB_449,2
./CircSqrTri_WonB/CircSqrTri_WonB_450,7
./CircSqrTri_WonB/CircSqrTri_WonB_451,7
./CircSqrTri_WonB/CircSqrTri_WonB_452,9
./CircSqrTri_WonB/CircSqrTri_WonB_453,3
./CircSqrTri_WonB/CircSqrTri_WonB_454,4
./CircSqrTri_WonB/CircSqrTri_WonB_455,8
./CircSqrTri_WonB/CircSqrTri_WonB_456,4
./CircSqrTri_WonB/CircSqrTri_WonB_457,9
./CircSqrTri_WonB/CircSqrTri_WonB_458,8
./CircSqrTri_WonB/CircSqrTri_WonB_459,9
./CircSqrTri_WonB/CircSqrTri_WonB_460,10
./CircSqrTri_WonB/CircSqrTri_WonB_461,10
./CircSqrTri_WonB/CircSqrTri_WonB_462,7
./CircSqrTri_WonB/CircSqrTri_WonB_463,9
./CircSqrTri_WonB/CircSqrTri_WonB_464,5
./CircSqrTri_WonB/CircSqrTri_WonB_465,5
./CircSqrTri_WonB/CircSqrTri_WonB_466,6
./CircSqrTri_WonB/CircSqrTri_WonB_467,2
./CircSqrTri_WonB/CircSqrTri_WonB_468,8
./CircSqrTri_WonB/CircSqrTri_WonB_469,1
./CircSqrTri_WonB/CircSqrTri_WonB_470,6
./CircSqrTri_WonB/CircSqrTri_WonB_471,10
./CircSqrTri_WonB/CircSqrTri_WonB_472,2
./CircSqrTri_WonB/CircSqrTri_WonB_473,6
./CircSqrTri_WonB/CircSqrTri_WonB_474,9
./CircSqrTri_WonB/CircSqrTri_WonB_475,1
./CircSqrTri_WonB/CircSqrTri_WonB_476,8
./CircSqrTri_WonB/CircSqrTri_WonB_477,6
./CircSqrTri_WonB/CircSqrTri_WonB_478,6
./CircSqrTri_WonB/CircSqrTri_WonB_479,6
./CircSqrTri_WonB/CircSqrTri_WonB_480,5
./CircSqrTri_WonB/CircSqrTri_WonB_481,6
